"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0020000058","365","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","5","27","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","8","79","13","1","0","20001107","HOU","LAL"
"Shot Chart Detail","0020000058","397","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","3","36","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-27","47","1","1","20001107","HOU","LAL"
"Shot Chart Detail","0020000058","400","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","3","8","Missed Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-77","-2","1","0","20001107","HOU","LAL"
"Shot Chart Detail","0020000068","6","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","11","16","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","9","77","49","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","17","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","10","8","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","9","89","15","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","26","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","9","8","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","3","4","1","1","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","87","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","0","8","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.","11","-58","99","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","119","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","9","2","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-23","0","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","133","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","8","21","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","77","9","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","150","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","6","41","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","11","-115","0","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","166","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","5","10","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-23","59","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","235","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","10","32","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-29","55","1","1","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","269","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","5","25","Made Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","11","-115","0","1","1","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","302","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","2","55","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","24","55","1","1","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","362","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","7","49","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-8","9","1","1","20001108","SAS","LAL"
"Shot Chart Detail","0020000068","398","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","3","14","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","9","89","26","1","0","20001108","SAS","LAL"
"Shot Chart Detail","0020000098","31","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","8","23","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","11","-103","55","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","91","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","3","32","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-46","49","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","95","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","3","28","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","149","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","11","33","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","9","91","9","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","151","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","11","30","Made Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-10","15","1","1","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","159","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","10","37","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","162","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","10","4","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","181","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","7","34","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","39","72","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","191","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","5","51","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","9","-23","95","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","214","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","3","19","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-69","13","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","226","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","2","6","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","251","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","10","57","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","9","30","89","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","289","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","6","44","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","11","-111","-2","1","0","20001112","LAL","HOU"
"Shot Chart Detail","0020000098","430","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","5","59","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-164","-15","1","1","20001112","LAL","HOU"
"Shot Chart Detail","0020000108","5","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","11","38","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","9","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","10","55","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","39","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","7","18","Made Shot","Turnaround Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-33","15","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","43","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","6","42","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","62","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","4","19","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","64","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","4","17","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","72","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","3","47","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","88","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","1","50","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-12","45","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","136","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","8","38","Made Shot","Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","141","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","7","48","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","-12","101","1","0","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","182","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","3","37","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","7","85","1","0","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","237","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","10","53","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","-27","112","1","0","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","259","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","9","8","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","279","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","7","20","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-27","51","1","0","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","297","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","6","5","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-48","45","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","323","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","2","42","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","354","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","0","4","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","401","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","6","40","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","437","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","3","28","Made Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","449","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","2","32","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000108","451","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","1","52","Made Shot","Running Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-56","15","1","1","20001114","LAL","DEN"
"Shot Chart Detail","0020000124","16","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","9","54","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","20","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","9","29","Made Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","40","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","6","44","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","10","62","87","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","47","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","5","16","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","73","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","2","7","Made Shot","Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-16","76","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","81","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","1","3","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","86","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","1","0","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","9","-1","93","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","92","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","0","6","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","18","57","1","0","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","104","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","11","7","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","161","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","5","39","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","39","26","1","0","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","190","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","2","1","50","Made Shot","Finger Roll Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-1","53","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","225","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","10","45","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","8","47","76","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","228","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","10","25","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","3","76","1","0","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","237","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","9","34","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","255","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","7","31","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","9","91","19","1","0","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","276","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","5","39","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","-10","82","1","0","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","295","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","3","35","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","310","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","2","17","Made Shot","Turnaround Hook Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","9","91","36","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","312","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","3","1","36","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","337","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","10","21","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-23","63","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","373","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","6","23","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","9","98","0","1","0","20001116","SAC","LAL"
"Shot Chart Detail","0020000124","392","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","4","3","49","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","9","-94","7","1","1","20001116","SAC","LAL"
"Shot Chart Detail","0020000147","110","406","Shaquille O'Neal","1610612747","Los Angeles Lakers","1","0","45","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","39","78","1","0","20001119","LAL","CHI"
